LM_ID	COMMON_NAME	Adduct	CATEGORY	MAIN_CLASS	SUB_CLASS	EXACT_MASS	FORMULA	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID
LMGP06010274	PI(17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	896.541484	C48H81O13P	123065293	52927727	INLNBZTYRLXXCU-YTBMDRSFSA-N					
LMGP06010275	PI(17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	892.510184	C48H77O13P	123065294	52927728	AKHVXMKUPMSJRA-HLMPDAEFSA-N					
LMGP06050004	PI(18:0/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Monoacylglycerophosphoinositols [GP0605]	600.327469	C27H53O12P	74380467	42607495	MXAFDFDAIFZFET-HULSJBAWSA-N					
LMGP06010860	PI(18:0/12:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	782.494534	C39H75O13P	123065879	52928313	SPHVCISVWMZIFT-FVAANCMESA-N					
LMGP06010276	PI(18:0/13:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	796.510184	C40H77O13P	123065295	52927729	WCFLEWWQASNTRJ-QETKDSMISA-N					
LMGP06010859	PI(18:0/14:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	810.525834	C41H79O13P	123065878	52928312	XPPHKZJSMNHRDK-NBURIUCMSA-N					
LMGP06010277	PI(18:0/14:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	808.510184	C41H77O13P	123065296	52927730	BYMPXXIMCOADAJ-QPQXWNGVSA-N					
LMGP06010278	PI(18:0/15:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	824.541484	C42H81O13P	123065297	52927731	NHSVDNDACBPGOW-CUCDKVCGSA-N					
LMGP06010279	PI(18:0/15:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	822.525834	C42H79O13P	123065298	52927732	PSTJXUQEKLDBEH-RWIPRQLFSA-N					
LMGP06010858	PI(18:0/16:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	838.557134	C43H83O13P	123065877	52928311	AWOYEONIQYBDHZ-HGTJTCKHSA-N					
LMGP06010857	PI(18:0/16:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	836.541484	C43H81O13P	123065876	52928310	QMAMEGDTQPWOEM-FVTXIWCXSA-N					
LMGP06010280	PI(18:0/17:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	852.572784	C44H85O13P	123065299	52927733	NZDNLKJETJOEEG-XAHYZKOKSA-N					
LMGP06010281	PI(18:0/17:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	850.557134	C44H83O13P	123065300	52927734	GKUKGYFEUVIJLT-SYRWUCCUSA-N					
LMGP06010282	PI(18:0/17:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	848.541484	C44H81O13P	123065301	52927735	STFPRFGQWNAMDB-ZAMZQZSYSA-N					
LMGP06010008	PI(18:0/18:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	866.588434	C45H87O13P	74380461	42607490	FQZQXPXKJFOAGE-SNXKPFKBSA-N		HMDB09808			
LMGP06010957	PI(18:0/18:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	864.572784	C45H85O13P	123065976	52928410	YOBFISPJJWPPTK-JUCSSFOXSA-N					
LMGP06010956	PI(18:0/18:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	862.557134	C45H83O13P	123065975	52928409	KZVRAFHIKMDULK-PDPKURFXSA-N					
LMGP06010283	PI(18:0/18:3(6Z,9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	860.541484	C45H81O13P	123065302	52927736	WSWLAMCUBAIQKH-XZMLFBLDSA-N					
LMGP06010284	PI(18:0/18:3(9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	860.541484	C45H81O13P	123065303	52927737	ULRXGRJFRFBBDW-ORXDMRBTSA-N					
LMGP06010856	PI(18:0/18:4(6Z,9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	858.525834	C45H79O13P	123065875	52928309	KPTCPJPAIKNPAW-ARMGJMDCSA-N					
LMGP06010285	PI(18:0/19:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	880.604084	C46H89O13P	123065304	52927738	LTQVRLDWXAUPNT-HWTSBYLISA-N					
LMGP06010286	PI(18:0/19:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	878.588434	C46H87O13P	123065305	52927739	UFQFOAMSQZGEMM-GFLMYTSBSA-N					
LMGP06010936	PI(18:0/20:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	894.619734	C47H91O13P	123065955	52928389	VIFBFGYYEKLSJJ-OXRHWTJRSA-N					
LMGP06010935	PI(18:0/20:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	892.604084	C47H89O13P	123065954	52928388	LTAQEXVIISNEHI-LMSYLAMOSA-N					
LMGP06010934	PI(18:0/20:2(11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	890.588434	C47H87O13P	123065953	52928387	RZFIPFIGUWXYNB-LFAJGPILSA-N					
LMGP06010855	PI(18:0/20:3(8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	888.572784	C47H85O13P	123065874	52928308	ZUGLBBVIAIBIKG-JOXDCNDISA-N					
LMGP06010010	PI(18:0/20:4(5Z,8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	886.557134	C47H83O13P	74380463	42607491	KRTOMQDUKGRFDJ-MWZLTEOLSA-N		HMDB09815			
LMGP06010854	PI(18:0/20:5(5Z,8Z,11Z,14Z,17Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	884.541484	C47H81O13P	123065873	52928307	SUYDNPBYMBTSMM-GZFNSKGSSA-N					
LMGP06010287	PI(18:0/21:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	908.635384	C48H93O13P	123065306	52927740	JMOABHMOGGASIQ-LMPADNAWSA-N					
LMGP06010955	PI(18:0/22:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	922.651034	C49H95O13P	123065974	52928408	NIAJJVKCWZRHFB-VEAHQXLZSA-N					
LMGP06010288	PI(18:0/22:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	920.635384	C49H93O13P	123065307	52927741	PUAXLUSFGJQSPI-PVCRSBKYSA-N					
LMGP06010289	PI(18:0/22:2(13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	918.619734	C49H91O13P	123065308	52927742	VIFLBOZTTASJKF-VAPCJTGLSA-N					
LMGP06010853	PI(18:0/22:4(7Z,10Z,13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	914.588434	C49H87O13P	123065872	52928306	YHRFCKNOQBDBPJ-QPGCQHQDSA-N					
LMGP06010012	PI(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	910.557134	C49H83O13P	123065031	52927465	DJVOKHFQPGWUPK-CZUMARSRSA-N					
LMGP06050005	PI(18:1(9Z)/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Monoacylglycerophosphoinositols [GP0605]	598.311818	C27H51O12P	74380468	42607496	UGDOFRYHDCDVHD-UCYWEKOQSA-N					
LMGP06010290	PI(18:1(9Z)/12:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	780.478884	C39H73O13P	123065309	52927743	RSFYJLHUAWAPES-KXURGBPWSA-N					
LMGP06010291	PI(18:1(9Z)/13:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	794.494534	C40H75O13P	123065310	52927744	GUXLJMNNSOYTJS-FLQUJWTRSA-N					
LMGP06010852	PI(18:1(9Z)/14:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	808.510184	C41H77O13P	123065871	52928305	LWOWTIZCDPDLNV-IWRKHZITSA-N					
LMGP06010292	PI(18:1(9Z)/14:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	806.494534	C41H75O13P	123065311	52927745	SZYWDZMDSCRCRE-HLDOLUIYSA-N					
LMGP06010293	PI(18:1(9Z)/15:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	822.525834	C42H79O13P	123065312	52927746	GOZVFORCZDSWRP-YAVDBIGXSA-N					
LMGP06010294	PI(18:1(9Z)/15:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	820.510184	C42H77O13P	123065313	52927747	QJARLVABPMDWPK-FSMZNZROSA-N					
LMGP06010933	PI(18:1(9Z)/16:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	836.541484	C43H81O13P	123065952	52928386	OMXOIOYCKGNFST-AGORXRROSA-N					
LMGP06010851	PI(18:1(9Z)/16:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	834.525834	C43H79O13P	123065870	52928304	BDRPKQLVISVUCU-UZBWDOCNSA-N					
LMGP06010295	PI(18:1(9Z)/17:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	850.557134	C44H83O13P	123065314	52927748	IWKZBESDWJWVPF-PZVGKDLLSA-N					
LMGP06010296	PI(18:1(9Z)/17:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	848.541484	C44H81O13P	123065315	52927749	BOTNOGPOWASCNI-KYCJSSECSA-N					
LMGP06010297	PI(18:1(9Z)/17:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	846.525834	C44H79O13P	123065316	52927750	QWLZNZXUQIZPJV-ZWFXWTNASA-N					
LMGP06010932	PI(18:1(9Z)/18:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	864.572784	C45H85O13P	123065951	52928385	ITZOBBGQBIUNGA-BJEVQEHLSA-N					
LMGP06010931	PI(18:1(9Z)/18:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	860.541484	C45H81O13P	123065950	52928384	MXJMOLQIXMJUEL-KRVWYVMSSA-N					
LMGP06010298	PI(18:1(9Z)/18:3(6Z,9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	858.525834	C45H79O13P	123065317	52927751	QQQIZZJWFPGZFU-XZJTVJSISA-N					
LMGP06010850	PI(18:1(9Z)/18:3(9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	858.525834	C45H79O13P	123065869	52928303	GOWNAKLKHNFBLL-UJAKPBMDSA-N					
LMGP06010299	PI(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	856.510184	C45H77O13P	123065318	52927752	PXSICIWGXTVEKK-JNYKZNRHSA-N					
LMGP06010300	PI(18:1(9Z)/19:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	878.588434	C46H87O13P	123065319	52927753	GZDTXQSVAYKAPA-JZUXMLHUSA-N					
LMGP06010301	PI(18:1(9Z)/19:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	876.572784	C46H85O13P	123065320	52927754	YBXIEGKKDOOBLU-UIUYICEASA-N					
LMGP06010930	PI(18:1(9Z)/20:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	892.604084	C47H89O13P	123065949	52928383	KKBCRGWIWQZIHZ-HEOQMDHBSA-N					
LMGP06010929	PI(18:1(9Z)/20:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	890.588434	C47H87O13P	123065948	52928382	UUZAEHIJWDBCIA-KIRWWLEESA-N					
LMGP06010302	PI(18:1(9Z)/20:2(11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	888.572784	C47H85O13P	123065321	52927755	YDQKOXBNLGWHTC-LFRMGQBPSA-N					
LMGP06010303	PI(18:1(9Z)/20:3(8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	886.557134	C47H83O13P	123065322	52927756	WTRAJKINRRDLTR-YRUQOAMLSA-N					
LMGP06010849	PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	884.541484	C47H81O13P	123065868	52928302	SHIZRFSRTKXRQL-VKUXDMFFSA-N					
LMGP06010848	PI(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	882.525834	C47H79O13P	123065867	52928301	ZHEIBMBVWLKKJS-ZWRKJHEZSA-N					
LMGP06010304	PI(18:1(9Z)/21:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	906.619734	C48H91O13P	123065323	52927757	XSZZSWUAFPHQBE-LVALTKTBSA-N					
LMGP06010928	PI(18:1(9Z)/22:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	920.635384	C49H93O13P	123065947	52928381	FYPBYKGKWILHCB-YCXLTFNJSA-N					
LMGP06010305	PI(18:1(9Z)/22:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	918.619734	C49H91O13P	123065324	52927758	OECPCBUIHMPEDR-KICIPMCBSA-N					
LMGP06010306	PI(18:1(9Z)/22:2(13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	916.604084	C49H89O13P	123065325	52927759	IWPRKEUZMKOLQC-KTKXQPAFSA-N					
LMGP06010307	PI(18:1(9Z)/22:4(7Z,10Z,13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	912.572784	C49H85O13P	123065326	52927760	ICWMPBXGZXZGJR-IFNKYRFISA-N					
LMGP06010013	PI(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	908.541484	C49H81O13P	123065032	52927466	QHPDGSFYNQHVMI-DRTUOQCGSA-N					
LMGP06050010	PI(18:2(9Z,12Z)/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Monoacylglycerophosphoinositols [GP0605]	596.296168	C27H49O12P	123066172	52928605	SAHCQBPGXQFTRA-VJGPZIHTSA-N					
LMGP06010308	PI(18:2(9Z,12Z)/12:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	778.463234	C39H71O13P	123065327	52927761	MDBDWDFGUOSZIC-OTXIYSAJSA-N					
LMGP06010309	PI(18:2(9Z,12Z)/13:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	792.478884	C40H73O13P	123065328	52927762	TVGHEWASHPCLGP-VNINZBRJSA-N					
LMGP06010310	PI(18:2(9Z,12Z)/14:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	806.494534	C41H75O13P	123065329	52927763	MNQSOWGIYPIQAC-FJYZGLMTSA-N					
LMGP06010311	PI(18:2(9Z,12Z)/14:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	804.478884	C41H73O13P	123065330	52927764	YTSAKPNRYATXSV-AWLNQGHQSA-N					
LMGP06010312	PI(18:2(9Z,12Z)/15:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	820.510184	C42H77O13P	123065331	52927765	SSBJZRJXJSVMRJ-LFMVGVNZSA-N					
LMGP06010313	PI(18:2(9Z,12Z)/15:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	818.494534	C42H75O13P	123065332	52927766	AVYZEAHGDFPETP-MELBBBNNSA-N					
LMGP06010847	PI(18:2(9Z,12Z)/16:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	834.525834	C43H79O13P	123065866	52928300	ZPUUVEHXYAPJAQ-KOHXHNRGSA-N					
LMGP06010314	PI(18:2(9Z,12Z)/16:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	832.510184	C43H77O13P	123065333	52927767	LFELXYLZGXUBQU-RXWXUAOLSA-N					
LMGP06010315	PI(18:2(9Z,12Z)/17:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	848.541484	C44H81O13P	123065334	52927768	UBQUSIBCBNIMCL-JXQRQSSNSA-N					
LMGP06010316	PI(18:2(9Z,12Z)/17:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	846.525834	C44H79O13P	123065335	52927769	GTUCFVMPBZXUFJ-PRBLXJMPSA-N					
LMGP06010317	PI(18:2(9Z,12Z)/17:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	844.510184	C44H77O13P	123065336	52927770	NDSOAEYJCADWEW-IPWNBMGOSA-N					
LMGP06010846	PI(18:2(9Z,12Z)/18:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	862.557134	C45H83O13P	123065865	52928299	AXGVJUACAGEWGQ-TYYHIVGOSA-N					
LMGP06010318	PI(18:2(9Z,12Z)/18:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	860.541484	C45H81O13P	123065337	52927771	FZEAVXFBDFDVTA-WVTRDIJZSA-N					
LMGP06010927	PI(18:2(9Z,12Z)/18:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	858.525834	C45H79O13P	123065946	52928380	JTPRPYYVVJBCFF-IULBOROHSA-N					
LMGP06010319	PI(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	856.510184	C45H77O13P	123065338	52927772	ZTZKUBXPUNRXEE-VVENKJGSSA-N					
LMGP06010320	PI(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	856.510184	C45H77O13P	123065339	52927773	WMMFFYJKTYDOCO-QNQJPKAXSA-N					
LMGP06010321	PI(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	854.494534	C45H75O13P	123065340	52927774	SSGPMKCSDDDBFU-JVXBFYEMSA-N					
LMGP06010322	PI(18:2(9Z,12Z)/19:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	876.572784	C46H85O13P	123065341	52927775	QUPOCMLDENEINZ-BWSSPVHRSA-N					
LMGP06010323	PI(18:2(9Z,12Z)/19:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	874.557134	C46H83O13P	123065342	52927776	ATDKXKCFCRUCOC-LBWROSSFSA-N					
LMGP06010324	PI(18:2(9Z,12Z)/20:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	890.588434	C47H87O13P	123065343	52927777	QCAZKMDOOBRWLU-CKXJZSFQSA-N					
LMGP06010325	PI(18:2(9Z,12Z)/20:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	888.572784	C47H85O13P	123065344	52927778	VVADTISLHXZLIB-WNWAWKNRSA-N					
LMGP06010326	PI(18:2(9Z,12Z)/20:2(11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	886.557134	C47H83O13P	123065345	52927779	KWLSOMXGJQDEIE-BCJFPNFZSA-N					
LMGP06010327	PI(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	884.541484	C47H81O13P	123065346	52927780	WMVAOBOFQHVKTL-VEAQMIGASA-N					
LMGP06010845	PI(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	882.525834	C47H79O13P	123065864	52928298	LKHLQFOBIKTEHB-XZBCUXRSSA-N					
LMGP06010328	PI(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	880.510184	C47H77O13P	123065347	52927781	PJGBJPJEYMOHKG-DPKVPEGPSA-N					
LMGP06010329	PI(18:2(9Z,12Z)/21:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	904.604084	C48H89O13P	123065348	52927782	CIRHEODJVMSADM-BJPPNJEWSA-N					
LMGP06010330	PI(18:2(9Z,12Z)/22:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	918.619734	C49H91O13P	123065349	52927783	XDBRLFVLQNCPKO-HXDDAYHTSA-N					
LMGP06010331	PI(18:2(9Z,12Z)/22:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	916.604084	C49H89O13P	123065350	52927784	SEYSLRAMUBERFV-FPJNARQBSA-N					
LMGP06010332	PI(18:2(9Z,12Z)/22:2(13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	914.588434	C49H87O13P	123065351	52927785	SUMPVXIOAXRBIM-VYAQFWOSSA-N					
LMGP06010333	PI(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	910.557134	C49H83O13P	123065352	52927786	MIPIWBICWOGBBR-MCFLSGHVSA-N					
LMGP06010844	PI(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	906.525834	C49H79O13P	123065863	52928297	FGJIPINHJVAJIH-IWQQQDIDSA-N					
LMGP06050016	PI(18:3(6Z,9Z,12Z)/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Monoacylglycerophosphoinositols [GP0605]	594.280518	C27H47O12P	123066178	52928611	LLHYFNVRZDNGJG-CPGAUMDZSA-N					
LMGP06010334	PI(18:3(6Z,9Z,12Z)/12:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	776.447584	C39H69O13P	123065353	52927787	YFHJAEYERNMBCN-UZNSTIHJSA-N					
