LM_ID	COMMON_NAME	Adduct	CATEGORY	MAIN_CLASS	SUB_CLASS	EXACT_MASS	FORMULA	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID
XXX_LMGP02010136	PE(16:7/22:8(13Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	773.593458	C43H84NO8P	14714097	9546836	XMJSNHMFTISTET-AFASEBMKSA-N		HMDB08941		9626		
XXX_LMGP02010513	PE(16:7/22:9(13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	771.577808	C43H82NO8P	123061759	52924216	OONVIPGPMOPRTM-PYPPRJKTSA-N						
XXX_LMGP02010116	PE(16:7/22:11(7Z,10Z,13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	767.546508	C43H78NO8P	14714077	9546817	SQGZFCFLUVPOSZ-IVQYLSTHSA-N		HMDB08943		9467		
XXX_LMGP02010095	PE(16:7/22:13(4Z,7Z,10Z,13Z,16Z,19Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	763.515208	C43H74NO8P	14714056	9546799	MPWUZHVZZKSTPV-MADBQMNMSA-N		HMDB08946		7233		
XXX_LMGP20020003	PE(16:7/22:13(54Z,7Z,10Z,12E,16Z,19Z)(14OH))	[M-H]-	Glycerophospholipids [GP]	Oxidized glycerophospholipids [GP20]	Oxidized glycerophosphoethanolamines [GP2002]	779.510123	C43H74NO9P	123067368	52929785	HHJJTYMYHYKVOT-LPUIUFANSA-N						
XXX_LMGP02010353	PE(16:8(11Z)/15:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	675.483907	C36H70NO8P	74380422	42607451	CXDXDDHWBHPLKU-VCRWGMHCSA-N						
XXX_LMGP02010354	PE(16:8(11Z)/16:8(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	687.483907	C37H70NO8P	74380423	42607452	COCOQZWETUGUQW-CHRMJTSKSA-N						
XXX_LMGP02010355	PE(16:8(5Z)/15:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	675.483907	C36H70NO8P	74380424	42607453	BDBWTXAMHDRPJP-QZXZDNAPSA-N						
XXX_LMGP02010356	PE(16:8(5Z)/16:8(5Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	687.483907	C37H70NO8P	74380425	42607454	NGVKWRZKQTYOOR-HNDVSYGXSA-N						
XXX_LMGP02050010	PE(16:8(9Z)/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Monoacylglycerophosphoethanolamines [GP0205]	451.269892	C21H42NO7P	123062683	52925129	DSOWUEHXZJUNID-WHXUGTBJSA-N						
XXX_LMGP02010514	PE(16:8(9Z)/12:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	633.436957	C33H64NO8P	123061760	52924217	FNGLJQNZSXEYIG-LLDSFBTISA-N						
XXX_LMGP02010515	PE(16:8(9Z)/13:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	647.452607	C34H66NO8P	123061761	52924218	IZFADAPPGLBTEM-RGOCUGCRSA-N						
XXX_LMGP02010516	PE(16:8(9Z)/14:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	661.468257	C35H68NO8P	123061762	52924219	ADLQHCPAMORLQC-AVKQKRQHSA-N						
XXX_LMGP02010517	PE(16:8(9Z)/14:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	659.452607	C35H66NO8P	123061763	52924220	JGWOSDGVDXLUHY-HMDBOOPKSA-N						
XXX_LMGP02010518	PE(16:8(9Z)/15:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	675.483907	C36H70NO8P	123061764	52924221	UOVVXDTWPXFSDP-NOLSVFIGSA-N						
XXX_LMGP02010519	PE(16:8(9Z)/15:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	673.468257	C36H68NO8P	123061765	52924222	TYPGCEXMYTYQDE-JWLMTKEBSA-N						
XXX_LMGP02010520	PE(16:8(9Z)/16:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	689.499557	C37H72NO8P	123061766	52924223	QHNWICFFSBJICC-JUOLSMOWSA-N						
XXX_LMGP02010108	PE(16:8(9Z)/16:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	687.483907	C37H70NO8P	14714069	9546809	PGPMCWZMPPZJML-NAFNZUQFSA-N		HMDB08957		9122		
XXX_LMGP02010521	PE(16:8(9Z)/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	703.515208	C38H74NO8P	123061767	52924224	WSLONBAGRNPTKG-ZYODFBQNSA-N						
XXX_LMGP02010522	PE(16:8(9Z)/17:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	701.499557	C38H72NO8P	123061768	52924225	WRAPIMBVEFZRSV-UYKOKAMASA-N						
XXX_LMGP02010523	PE(16:8(9Z)/17:9(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	699.483907	C38H70NO8P	123061769	52924226	QVDZIJIZNBYIMJ-GRXHMSOISA-N						
XXX_LMGP02010524	PE(16:8(9Z)/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	717.530858	C39H76NO8P	123061770	52924227	LUTADWBBHJXPTH-UHGNNPBBSA-N						
XXX_LMGP02011220	PE(16:8(9Z)/18:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	715.515208	C39H74NO8P	123062466	52924918	RAMNOXDFBNFSFC-AVWHJSSGSA-N						
XXX_LMGP02011219	PE(16:8(9Z)/18:9(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	713.499557	C39H72NO8P	123062465	52924917	SSRRIJSEUKHYFB-DFCPKGTFSA-N						
XXX_LMGP02010525	PE(16:8(9Z)/18:10(6Z,9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	711.483907	C39H70NO8P	123061771	52924228	CRCZSKWCCXJFQN-GNQAMOAJSA-N						
XXX_LMGP02010526	PE(16:8(9Z)/18:10(9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	711.483907	C39H70NO8P	123061772	52924229	BMBUWKNHXZNMFT-BVEGXQDJSA-N						
XXX_LMGP02011218	PE(16:8(9Z)/18:11(6Z,9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	709.468257	C39H68NO8P	123062464	52924916	QMXVWGJDDOUIQP-CPWDNXNBSA-N						
XXX_LMGP02010527	PE(16:8(9Z)/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	731.546508	C40H78NO8P	123061773	52924230	XCZHCGOXFBCADO-GFPLNVHWSA-N						
XXX_LMGP02010528	PE(16:8(9Z)/19:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	729.530858	C40H76NO8P	123061774	52924231	WCYWDSBANAFPOJ-JSHIBXJCSA-N						
XXX_LMGP02010529	PE(16:8(9Z)/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	745.562158	C41H80NO8P	123061775	52924232	DWDUPRRUGYDGQF-QRMPNUHKSA-N						
XXX_LMGP02010530	PE(16:8(9Z)/20:8(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	743.546508	C41H78NO8P	123061776	52924233	RPYIJSOTHVJLOR-HNNDRFCVSA-N						
XXX_LMGP02010531	PE(16:8(9Z)/20:9(11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	741.530858	C41H76NO8P	123061777	52924234	FRZXKSQGAKPAPK-XKDWLADFSA-N						
XXX_LMGP02010532	PE(16:8(9Z)/20:10(8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	739.515208	C41H74NO8P	123061778	52924235	MUVNPGYXOWHKRW-LEKKGRSHSA-N						
XXX_LMGP02011217	PE(16:8(9Z)/20:11(5Z,8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	737.499557	C41H72NO8P	123062463	52924915	SRMGFLRYVIOGEG-ZHOJSJNFSA-N						
XXX_LMGP02010533	PE(16:8(9Z)/20:12(5Z,8Z,11Z,14Z,17Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	735.483907	C41H70NO8P	123061779	52924236	LEBOQMHVVYOZDX-AFHBIVKPSA-N						
XXX_LMGP02010534	PE(16:8(9Z)/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	759.577808	C42H82NO8P	123061780	52924237	AMUNWYMATNLOAS-HDIMKZOVSA-N						
XXX_LMGP02010535	PE(16:8(9Z)/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	773.593458	C43H84NO8P	123061781	52924238	XUUQFFVLEYTYES-MITQYPHISA-N						
XXX_LMGP02010536	PE(16:8(9Z)/22:8(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	771.577808	C43H82NO8P	123061782	52924239	GVAQQTHOALBLLU-AEMPDOMJSA-N						
XXX_LMGP02010537	PE(16:8(9Z)/22:9(13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	769.562158	C43H80NO8P	123061783	52924240	FHAATDMZDZZQNU-JKJMWZRXSA-N						
XXX_LMGP02010538	PE(16:8(9Z)/22:11(7Z,10Z,13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	765.530858	C43H76NO8P	123061784	52924241	RPHOMZKEMREJMO-FUFXABRCSA-N						
XXX_LMGP02011216	PE(16:8(9Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	761.499557	C43H72NO8P	123062462	52924914	PMUXXFUNXMXIFC-OOPCQFHCSA-N						
XXX_769	PE(16:9/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_770	PE(16:9/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Monoacylglycerophosphoethanolamines [GP0205]											
XXX_771	PE(16:9/12:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_772	PE(16:9/13:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_773	PE(16:9/14:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_774	PE(16:9/14:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_775	PE(16:9/15:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_776	PE(16:9/15:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_777	PE(16:9/16:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_778	PE(16:9/16:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_779	PE(16:9/16:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_780	PE(16:9/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_781	PE(16:9/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_782	PE(16:9/17:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_783	PE(16:9/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_784	PE(16:9/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_785	PE(16:9/18:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_786	PE(16:9/18:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_787	PE(16:9/18:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_788	PE(16:9/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_789	PE(16:9/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_790	PE(16:9/2:1)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_791	PE(16:9/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_792	PE(16:9/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_793	PE(16:9/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_794	PE(16:9/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_795	PE(16:9/20:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_796	PE(16:9/20:12)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_797	PE(16:9/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_798	PE(16:9/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_799	PE(16:9/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_800	PE(16:9/22:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_801	PE(16:9/22:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_802	PE(16:9/22:12)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_803	PE(16:9/22:13)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_804	PE(16:9/24:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_805	PE(16:10/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_806	PE(16:10/12:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_807	PE(16:10/13:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_808	PE(16:10/14:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_809	PE(16:10/14:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_810	PE(16:10/15:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_811	PE(16:10/15:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_812	PE(16:10/16:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_813	PE(16:10/16:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_814	PE(16:10/16:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_815	PE(16:10/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_816	PE(16:10/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_817	PE(16:10/17:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_818	PE(16:10/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_819	PE(16:10/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_820	PE(16:10/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_821	PE(16:10/18:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_822	PE(16:10/18:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_823	PE(16:10/18:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_824	PE(16:10/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_825	PE(16:10/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_826	PE(16:10/2:1)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_827	PE(16:10/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_828	PE(16:10/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_829	PE(16:10/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_830	PE(16:10/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_831	PE(16:10/20:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_832	PE(16:10/20:12)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_833	PE(16:10/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_834	PE(16:10/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_835	PE(16:10/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_836	PE(16:10/22:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_837	PE(16:10/22:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_838	PE(16:10/22:12)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_839	PE(16:10/22:13)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_840	PE(16:10/24:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_841	PE(16:11/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_842	PE(16:11/12:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_843	PE(16:11/13:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_844	PE(16:11/14:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_845	PE(16:11/14:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_846	PE(16:11/15:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_847	PE(16:11/15:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_848	PE(16:11/16:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_849	PE(16:11/16:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_850	PE(16:11/16:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_851	PE(16:11/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_852	PE(16:11/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_853	PE(16:11/17:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_854	PE(16:11/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_855	PE(16:11/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_856	PE(16:11/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_857	PE(16:11/18:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_858	PE(16:11/18:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_859	PE(16:11/18:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_860	PE(16:11/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_861	PE(16:11/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
XXX_862	PE(16:11/2:1)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]											
